node_id,label
280.081948,Resistant
312.055086,Resistant
296.076997,Resistant
328.049953,Resistant
312.073035,Resistant
344.04486,Resistant
328.067926,Resistant
247.108959,Resistant
263.103922,Resistant
279.098133,Resistant
311.071187,Resistant
295.09378,Resistant
327.065947,Resistant
311.088817,Resistant
343.060748,Resistant
327.083979,Resistant
359.056268,Resistant
331.067689,Resistant
363.039776,Resistant
219.102808,Resistant
235.096948,Resistant
251.091838,Resistant
283.064845,Resistant
267.086996,Resistant
299.05859,Resistant
283.081676,Resistant
315.053743,Resistant
299.076611,Resistant
331.049802,Resistant
315.072555,Resistant
347.044575,Resistant
294.109865,Resistant
342.07701,Resistant
326.099754,Resistant
342.094859,Resistant
234.113609,Resistant
250.108604,Resistant
266.102988,Resistant
298.075944,Resistant
282.097907,Resistant
314.070677,Resistant
298.092464,Resistant
330.065607,Resistant
314.088715,Resistant
346.060647,Resistant
330.08332,Resistant
362.055676,Resistant
249.124714,Resistant
265.119503,Resistant
281.113731,Resistant
313.086745,Resistant
297.108426,Resistant
329.081331,Resistant
313.104459,Resistant
345.076777,Resistant
329.09966,Resistant
333.083208,Resistant
221.118508,Resistant
237.11255,Resistant
253.107421,Resistant
285.079428,Resistant
269.102402,Resistant
301.074531,Resistant
285.09733,Resistant
317.070353,Resistant
301.092172,Resistant
333.06438,Resistant
349.060588,Resistant
296.125241,Resistant
312.120484,Resistant
328.115476,Resistant
236.129323,Resistant
252.12376,Resistant
268.118326,Resistant
284.113233,Resistant
316.086227,Resistant
300.108093,Resistant
332.081427,Resistant
316.104043,Resistant
348.076381,Resistant
267.135265,Resistant
283.130221,Resistant
299.125021,Resistant
315.120011,Resistant
367.070796,Resistant
223.134043,Resistant
239.128251,Resistant
255.123381,Resistant
287.095281,Resistant
271.118043,Resistant
303.091075,Resistant
287.112765,Resistant
319.084916,Resistant
303.107658,Resistant
335.079728,Resistant
319.103823,Resistant
351.075923,Resistant
254.13996,Resistant
270.134838,Resistant
286.129751,Resistant
318.101943,Resistant
302.124734,Resistant
334.097081,Resistant
318.11972,Resistant
225.149188,Resistant
241.144583,Resistant
257.138692,Resistant
289.111584,Resistant
273.133667,Resistant
305.106696,Resistant
289.128635,Resistant
305.124416,Resistant
337.095716,Resistant
353.091919,Resistant
259.155316,Resistant
291.127512,Resistant
275.15014,Resistant
307.122364,Resistant
323.117423,Resistant
303.008438,Resistant
301.02914,Resistant
317.023894,Resistant
284.068363,Resistant
272.056658,Resistant
288.051648,Resistant
320.023806,Resistant
304.046654,Resistant
287.048881,Resistant
303.044731,Resistant
287.067534,Resistant
319.039933,Resistant
303.062383,Resistant
335.034737,Resistant
319.057684,Resistant
335.05258,Resistant
243.066344,Resistant
275.055726,Resistant
291.051299,Resistant
323.023427,Resistant
307.046432,Resistant
286.083788,Resistant
258.076516,Resistant
290.049419,Resistant
274.071601,Resistant
306.044486,Resistant
290.066223,Resistant
322.039435,Resistant
306.061359,Resistant
338.034292,Resistant
322.057317,Resistant
289.065502,Resistant
273.087384,Resistant
305.06029,Resistant
289.083219,Resistant
321.05553,Resistant
305.078041,Resistant
337.050504,Resistant
321.073196,Resistant
353.045538,Resistant
337.068342,Resistant
369.040441,Resistant
245.081275,Resistant
261.076404,Resistant
277.071397,Resistant
309.044303,Resistant
293.066001,Resistant
309.060992,Resistant
325.056907,Resistant
272.10395,Resistant
288.099409,Resistant
304.094192,Resistant
352.061506,Resistant
352.079265,Resistant
244.098068,Resistant
260.092269,Resistant
276.08736,Resistant
308.06027,Resistant
292.081871,Resistant
324.054967,Resistant
308.076767,Resistant
340.050123,Resistant
324.072804,Resistant
356.04502,Resistant
340.067927,Resistant
372.03989,Resistant
275.103124,Resistant
291.097835,Resistant
323.071159,Resistant
307.093698,Resistant
339.066019,Resistant
323.088704,Resistant
355.061057,Resistant
339.08382,Resistant
371.056282,Resistant
231.102259,Resistant
247.096915,Resistant
263.092037,Resistant
279.086577,Resistant
311.060038,Resistant
295.081694,Resistant
327.053778,Resistant
311.076452,Resistant
343.049783,Resistant
327.071631,Resistant
359.044856,Resistant
290.114882,Resistant
354.076965,Resistant
370.071772,Resistant
354.094879,Resistant
246.113734,Resistant
262.10779,Resistant
278.102618,Resistant
294.097758,Resistant
326.07089,Resistant
310.092725,Resistant
326.087182,Resistant
342.083631,Resistant
374.055734,Resistant
261.124528,Resistant
277.119434,Resistant
293.1145,Resistant
309.108771,Resistant
341.081679,Resistant
325.104358,Resistant
357.076616,Resistant
341.09817,Resistant
373.071522,Resistant
345.083342,Resistant
377.055614,Resistant
233.118094,Resistant
249.112712,Resistant
265.107453,Resistant
297.079425,Resistant
281.102426,Resistant
313.074483,Resistant
297.097256,Resistant
329.070466,Resistant
313.092413,Resistant
345.065582,Resistant
329.088264,Resistant
361.060288,Resistant
292.130556,Resistant
308.125516,Resistant
324.12031,Resistant
340.115409,Resistant
356.110353,Resistant
248.129287,Resistant
264.123497,Resistant
280.11834,Resistant
296.113136,Resistant
328.086387,Resistant
312.10831,Resistant
344.081214,Resistant
328.102853,Resistant
344.099073,Resistant
376.071402,Resistant
279.135206,Resistant
295.130061,Resistant
327.102384,Resistant
311.125153,Resistant
343.097461,Resistant
327.118855,Resistant
359.092244,Resistant
343.11384,Resistant
379.071197,Resistant
235.134069,Resistant
251.128356,Resistant
267.123157,Resistant
299.095125,Resistant
283.117978,Resistant
315.091162,Resistant
299.112737,Resistant
331.086116,Resistant
315.107902,Resistant
347.079567,Resistant
363.07618,Resistant
310.141269,Resistant
326.136339,Resistant
250.145037,Resistant
266.139483,Resistant
282.134245,Resistant
314.107325,Resistant
298.129878,Resistant
314.123699,Resistant
346.097249,Resistant
330.119671,Resistant
362.092163,Resistant
346.114921,Resistant
378.086915,Resistant
313.140808,Resistant
329.135698,Resistant
381.086584,Resistant
237.149778,Resistant
253.144097,Resistant
269.138863,Resistant
301.111894,Resistant
285.133595,Resistant
317.106719,Resistant
301.128437,Resistant
333.100354,Resistant
317.124378,Resistant
349.097018,Resistant
333.119684,Resistant
365.091801,Resistant
284.150563,Resistant
300.145673,Resistant
332.117664,Resistant
316.140401,Resistant
348.112487,Resistant
383.102566,Resistant
255.160352,Resistant
271.155342,Resistant
287.149436,Resistant
319.122408,Resistant
303.145191,Resistant
335.116031,Resistant
319.139962,Resistant
351.112311,Resistant
367.107309,Resistant
305.143061,Resistant
298.047164,Resistant
397.004725,Resistant
300.051772,Resistant
315.044714,Resistant
299.067864,Resistant
331.039747,Resistant
315.062746,Resistant
347.034645,Resistant
331.057854,Resistant
255.066376,Resistant
303.050302,Resistant
330.073656,Resistant
286.072314,Resistant
302.06724,Resistant
334.039305,Resistant
318.062169,Resistant
350.034565,Resistant
334.057239,Resistant
366.029414,Resistant
301.065611,Resistant
317.060388,Resistant
301.082216,Resistant
333.054624,Resistant
317.078157,Resistant
349.050602,Resistant
333.073132,Resistant
365.045666,Resistant
349.066883,Resistant
365.063299,Resistant
353.052067,Resistant
289.070989,Resistant
305.065891,Resistant
337.039219,Resistant
321.060936,Resistant
353.034236,Resistant
337.05729,Resistant
300.099161,Resistant
332.089502,Resistant
364.079057,Resistant
288.086916,Resistant
304.081949,Resistant
336.055237,Resistant
320.076628,Resistant
352.049881,Resistant
336.07304,Resistant
368.045202,Resistant
352.068026,Resistant
303.098828,Resistant
335.07107,Resistant
319.093946,Resistant
351.065818,Resistant
335.08869,Resistant
367.060932,Resistant
351.083575,Resistant
383.055921,Resistant
367.078575,Resistant
355.067497,Resistant
387.040176,Resistant
259.09685,Resistant
275.091942,Resistant
291.086876,Resistant
323.05991,Resistant
307.08161,Resistant
339.054858,Resistant
323.077508,Resistant
339.072574,Resistant
371.044934,Resistant
366.075548,Resistant
382.072233,Resistant
366.094934,Resistant
382.090083,Resistant
370.078392,Resistant
258.113695,Resistant
274.108631,Resistant
290.102666,Resistant
306.097594,Resistant
338.070706,Resistant
322.092648,Resistant
354.06576,Resistant
338.088539,Resistant
370.060667,Resistant
354.08352,Resistant
386.055846,Resistant
289.119417,Resistant
305.113496,Resistant
321.108388,Resistant
337.10337,Resistant
369.075147,Resistant
353.099486,Resistant
385.071791,Resistant
369.094676,Resistant
357.083288,Resistant
389.055649,Resistant
245.117664,Resistant
261.112492,Resistant
277.107574,Resistant
293.103243,Resistant
325.075471,Resistant
309.098248,Resistant
341.069438,Resistant
325.091958,Resistant
357.065472,Resistant
341.08842,Resistant
373.060396,Resistant
320.12575,Resistant
352.115388,Resistant
384.087645,Resistant
368.110595,Resistant
400.082485,Resistant
384.105508,Resistant
372.094178,Resistant
260.129312,Resistant
276.123715,Resistant
292.118486,Resistant
308.114164,Resistant
324.107961,Resistant
340.104057,Resistant
356.099441,Resistant
307.130105,Resistant
323.125031,Resistant
355.097189,Resistant
339.120036,Resistant
355.114983,Resistant
387.08741,Resistant
371.110372,Resistant
359.098945,Resistant
391.071091,Resistant
247.133596,Resistant
263.128128,Resistant
279.122958,Resistant
311.096289,Resistant
295.117968,Resistant
327.09009,Resistant
311.112848,Resistant
343.086119,Resistant
327.107733,Resistant
359.081215,Resistant
343.102532,Resistant
375.076062,Resistant
354.13113,Resistant
370.12568,Resistant
278.139838,Resistant
294.134899,Resistant
310.128879,Resistant
326.124865,Resistant
358.096688,Resistant
342.119869,Resistant
358.113406,Resistant
309.145929,Resistant
325.140749,Resistant
341.135904,Resistant
357.130646,Resistant
373.12556,Resistant
393.08656,Resistant
249.149104,Resistant
265.143987,Resistant
281.138793,Resistant
313.11097,Resistant
297.133534,Resistant
329.106798,Resistant
313.128337,Resistant
345.101864,Resistant
329.124462,Resistant
361.095231,Resistant
345.119511,Resistant
377.091876,Resistant
340.151608,Resistant
356.146639,Resistant
280.155802,Resistant
296.150366,Resistant
312.14559,Resistant
328.139456,Resistant
360.112463,Resistant
344.135277,Resistant
376.107778,Resistant
360.129095,Resistant
327.156594,Resistant
395.102168,Resistant
251.165545,Resistant
267.159543,Resistant
283.154334,Resistant
315.126434,Resistant
299.15024,Resistant
331.122472,Resistant
315.145189,Resistant
347.117395,Resistant
331.140124,Resistant
363.111338,Resistant
347.135092,Resistant
379.107522,Resistant
314.1605,Resistant
362.128652,Resistant
285.170108,Resistant
317.14314,Resistant
301.164872,Resistant
333.136778,Resistant
317.1608,Resistant
333.155661,Resistant
381.122921,Resistant
335.153557,Resistant
351.14872,Resistant
395.007705,Resistant
326.078646,Resistant
314.067459,Resistant
330.062259,Resistant
346.057476,Resistant
313.083252,Resistant
345.055583,Resistant
329.07847,Resistant
361.050424,Resistant
345.073306,Resistant
361.068109,Resistant
269.082014,Resistant
317.065722,Resistant
349.039414,Resistant
333.062164,Resistant
349.057153,Resistant
312.099794,Resistant
344.089207,Resistant
300.087859,Resistant
316.082887,Resistant
348.055394,Resistant
332.078031,Resistant
348.072795,Resistant
380.045356,Resistant
364.067814,Resistant
315.098011,Resistant
331.093877,Resistant
347.088822,Resistant
363.083947,Resistant
395.055876,Resistant
379.079088,Resistant
367.067471,Resistant
255.102952,Resistant
287.091713,Resistant
303.08676,Resistant
319.082591,Resistant
351.054564,Resistant
335.077449,Resistant
351.07116,Resistant
383.04462,Resistant
330.109899,Resistant
378.076861,Resistant
394.070487,Resistant
382.078756,Resistant
286.108777,Resistant
302.103648,Resistant
318.098514,Resistant
334.092342,Resistant
366.065803,Resistant
350.088548,Resistant
382.060622,Resistant
366.082378,Resistant
398.055547,Resistant
317.114425,Resistant
333.108498,Resistant
365.081969,Resistant
349.104571,Resistant
381.076712,Resistant
365.099457,Resistant
397.07161,Resistant
381.094348,Resistant
413.066428,Resistant
369.081634,Resistant
401.055614,Resistant
257.1183,Resistant
273.112613,Resistant
289.107293,Resistant
305.10232,Resistant
321.097375,Resistant
337.092178,Resistant
353.087157,Resistant
332.125694,Resistant
348.120633,Resistant
380.091074,Resistant
396.105633,Resistant
384.094209,Resistant
272.129266,Resistant
288.124209,Resistant
304.119147,Resistant
320.113433,Resistant
336.108009,Resistant
368.081368,Resistant
352.102986,Resistant
384.076477,Resistant
368.097755,Resistant
303.135026,Resistant
319.130225,Resistant
335.125125,Resistant
367.097274,Resistant
351.118801,Resistant
383.092406,Resistant
367.11492,Resistant
399.08755,Resistant
383.110009,Resistant
415.082195,Resistant
371.099097,Resistant
403.071309,Resistant
419.065905,Resistant
243.139206,Resistant
259.133641,Resistant
275.128365,Resistant
291.123965,Resistant
307.118906,Resistant
323.113885,Resistant
339.108813,Resistant
355.10394,Resistant
387.076091,Resistant
382.126268,Resistant
398.121253,Resistant
386.109926,Resistant
290.13999,Resistant
306.134866,Resistant
322.129112,Resistant
338.123993,Resistant
354.119814,Resistant
386.091941,Resistant
402.087019,Resistant
305.151016,Resistant
321.144704,Resistant
337.140783,Resistant
369.113131,Resistant
353.135916,Resistant
385.107911,Resistant
369.130776,Resistant
401.103168,Resistant
385.125873,Resistant
417.097426,Resistant
373.114474,Resistant
405.086992,Resistant
421.081441,Resistant
261.149698,Resistant
277.143824,Resistant
293.138689,Resistant
309.133526,Resistant
325.128442,Resistant
357.101797,Resistant
341.123173,Resistant
373.096639,Resistant
357.119456,Resistant
389.091856,Resistant
368.146705,Resistant
384.141647,Resistant
400.136404,Resistant
276.160715,Resistant
292.155716,Resistant
308.150422,Resistant
324.145472,Resistant
340.140438,Resistant
356.135537,Resistant
388.10737,Resistant
372.130399,Resistant
404.10275,Resistant
323.161528,Resistant
339.156617,Resistant
355.151418,Resistant
371.146333,Resistant
375.130242,Resistant
407.102498,Resistant
263.165006,Resistant
279.159385,Resistant
295.15434,Resistant
311.149086,Resistant
343.122468,Resistant
327.144063,Resistant
359.117616,Resistant
343.1389,Resistant
375.112354,Resistant
359.134161,Resistant
391.107411,Resistant
310.166506,Resistant
326.161382,Resistant
342.156226,Resistant
374.128407,Resistant
358.151008,Resistant
374.146021,Resistant
325.176954,Resistant
341.17213,Resistant
265.181062,Resistant
297.153231,Resistant
281.175415,Resistant
297.170146,Resistant
329.143172,Resistant
345.138257,Resistant
329.159912,Resistant
361.132965,Resistant
345.15586,Resistant
377.128207,Resistant
361.150613,Resistant
344.171753,Resistant
283.191866,Resistant
299.186782,Resistant
331.158897,Resistant
315.181488,Resistant
347.153652,Resistant
331.176515,Resistant
347.171495,Resistant
379.143781,Resistant
253.217464,Resistant
317.196185,Resistant
333.192389,Resistant
365.164522,Resistant
255.232416,Resistant
354.073369,Resistant
342.062686,Resistant
357.055611,Resistant
341.078597,Resistant
373.050479,Resistant
357.073362,Resistant
345.062251,Resistant
372.08412,Resistant
328.08192,Resistant
344.07789,Resistant
376.05039,Resistant
360.072844,Resistant
376.068096,Resistant
343.093377,Resistant
375.066084,Resistant
359.088601,Resistant
375.083733,Resistant
391.078984,Resistant
379.067699,Resistant
315.086719,Resistant
331.082618,Resistant
347.0777,Resistant
363.07283,Resistant
358.104815,Resistant
374.100035,Resistant
406.071035,Resistant
394.078885,Resistant
314.103659,Resistant
330.098414,Resistant
346.093651,Resistant
378.0658,Resistant
362.087487,Resistant
394.060458,Resistant
378.083398,Resistant
409.089765,Resistant
345.109592,Resistant
361.104571,Resistant
377.099575,Resistant
393.094251,Resistant
381.083288,Resistant
397.078284,Resistant
301.1073,Resistant
317.102148,Resistant
333.096985,Resistant
349.092031,Resistant
365.088405,Resistant
344.125727,Resistant
360.120741,Resistant
408.086238,Resistant
424.083012,Resistant
396.094454,Resistant
412.0891,Resistant
300.124261,Resistant
316.119336,Resistant
332.11433,Resistant
348.108063,Resistant
364.102784,Resistant
396.076772,Resistant
412.071257,Resistant
411.105171,Resistant
347.125122,Resistant
363.120181,Resistant
395.092431,Resistant
379.115274,Resistant
411.08737,Resistant
395.109935,Resistant
427.082356,Resistant
383.098915,Resistant
399.093957,Resistant
431.066122,Resistant
415.088577,Resistant
287.128078,Resistant
303.12292,Resistant
319.118096,Resistant
335.113831,Resistant
351.108766,Resistant
383.080814,Resistant
367.102375,Resistant
399.07626,Resistant
330.146208,Resistant
346.141432,Resistant
394.126218,Resistant
398.109911,Resistant
430.082013,Resistant
414.104926,Resistant
286.145086,Resistant
302.140149,Resistant
318.135026,Resistant
334.128732,Resistant
350.124923,Resistant
366.119931,Resistant
398.092067,Resistant
414.086791,Resistant
