node_id,label
380.09945,Product
364.122534,Product
380.117661,Product
379.133646,Product
439.148102,Product
366.138467,Product
409.173543,Product
441.163654,Product
337.148209,Product
348.193117,Product
512.124414,Product
368.154054,Product
400.125437,Product
335.197958,Product
363.204285,Product
379.199173,Product
322.203111,Product
402.159224,Product
434.132535,Product
433.182347,Product
353.208894,Product
417.18701,Product
293.212439,Product
324.218249,Product
340.213431,Product
404.157975,Product
356.208475,Product
436.148198,Product
404.192616,Product
435.197747,Product
451.192793,Product
323.234213,Product
311.22313,Product
375.18497,Product
391.196348,Product
278.249211,Product
358.223756,Product
422.16885,Product
457.174604,Product
345.228684,Product
356.256158,Product
321.059821,Product
414.077709,Product
482.057769,Product
324.10707,Product
340.119434,Product
323.123106,Product
415.126463,Product
391.086193,Product
357.145665,Product
297.150029,Product
377.10704,Product
409.096895,Product
312.143681,Product
327.170572,Product
347.132383,Product
367.132654,Product
313.192042,Product
344.198473,Product
300.197352,Product
316.192158,Product
369.148432,Product
347.198204,Product
503.162897,Product
479.13925,Product
287.201915,Product
378.203814,Product
394.199048,Product
334.202679,Product
398.164773,Product
414.15974,Product
476.171396,Product
352.213361,Product
368.208372,Product
411.225211,Product
323.223268,Product
482.186512,Product
418.173949,Product
465.2086,Product
497.181569,Product
513.17606,Product
469.174649,Product
325.23865,Product
341.233775,Product
437.185434,Product
387.250774,Product
487.185078,Product
359.244245,Product
361.260035,Product
365.04963,Product
337.091404,Product
353.086047,Product
367.113063,Product
403.086309,Product
434.09197,Product
432.12349,Product
404.117672,Product
339.1715,Product
371.161882,Product
479.142935,Product
431.15793,Product
311.165764,Product
374.125326,Product
341.186291,Product
433.173752,Product
328.192554,Product
359.198087,Product
390.203977,Product
377.208927,Product
317.212679,Product
424.209719,Product
348.218382,Product
444.153178,Product
427.209496,Product
495.155084,Product
494.186545,Product
366.229226,Product
337.23913,Product
511.197589,Product
479.206875,Product
515.17982,Product
371.24462,Product
387.239527,Product
403.234416,Product
469.230298,Product
309.280431,Product
379.082103,Product
393.109115,Product
335.111577,Product
351.124233,Product
337.126993,Product
416.099481,Product
399.15692,Product
401.17263,Product
341.157611,Product
325.181359,Product
384.193634,Product
403.188206,Product
399.203299,Product
407.153547,Product
402.203907,Product
482.161416,Product
358.202477,Product
341.223475,Product
360.218723,Product
440.175299,Product
472.165404,Product
407.219608,Product
423.214234,Product
451.2205,Product
378.229096,Product
394.223941,Product
349.239054,Product
412.235037,Product
428.230072,Product
367.249356,Product
415.216342,Product
401.255243,Product
451.014243,Product
389.067075,Product
365.14019,Product
379.16549,Product
381.182015,Product
463.154934,Product
370.202855,Product
480.199521,Product
372.218943,Product
419.219447,Product
435.214262,Product
467.204859,Product
383.244549,Product
447.226065,Product
359.223485,Product
486.198577,Product
449.241886,Product
537.181044,Product
361.238973,Product
424.234806,Product
440.229239,Product
491.211968,Product
379.249553,Product
411.221582,Product
566.203128,Product
457.256729,Product
437.276768,Product
334.31209,Product
494.261537,Product
417.286065,Product
419.30173,Product
431.005352,Product
437.136061,Product
363.142341,Product
365.159094,Product
397.166328,Product
383.186915,Product
570.140175,Product
426.204448,Product
494.150006,Product
444.214581,Product
508.176895,Product
416.172333,Product
464.175687,Product
450.17794,Product
402.228853,Product
501.180708,Product
373.238874,Product
484.219831,Product
420.240045,Product
436.234634,Product
391.249596,Product
470.240052,Product
549.231168,Product
475.255475,Product
427.27112,Product
443.266004,Product
429.286084,Product
536.283335,Product
603.264812,Product
443.00551,Product
455.135574,Product
377.158208,Product
436.18839,Product
379.174495,Product
395.187003,Product
457.198884,Product
381.190077,Product
412.213952,Product
474.225508,Product
414.229444,Product
461.230189,Product
477.225288,Product
493.220496,Product
441.250259,Product
385.239075,Product
496.219838,Product
416.2451,Product
515.196605,Product
387.254899,Product
450.250402,Product
466.245693,Product
405.265088,Product
485.221878,Product
503.250769,Product
423.275837,Product
441.286778,Product
492.122901,Product
546.154808,Product
472.161649,Product
424.214056,Product
471.214595,Product
486.225293,Product
518.215857,Product
413.233805,Product
472.246515,Product
428.245282,Product
455.26593,Product
399.254771,Product
462.25041,Product
478.245156,Product
443.302756,Product
459.297444,Product
435.275932,Product
498.235525,Product
473.312464,Product
405.189153,Product
468.203611,Product
578.198801,Product
514.219999,Product
488.193299,Product
427.249593,Product
458.255474,Product
474.250918,Product
469.281786,Product
429.265115,Product
460.271101,Product
476.266446,Product
508.256087,Product
447.276281,Product
490.274277,Product
526.266498,Product
529.266078,Product
465.286447,Product
515.28739,Product
483.296735,Product
496.198809,Product
467.208658,Product
529.220127,Product
560.226632,Product
500.229725,Product
516.224656,Product
534.235759,Product
502.245153,Product
518.240859,Product
536.251006,Product
472.235123,Product
472.271144,Product
488.266193,Product
461.291866,Product
488.295304,Product
513.308354,Product
531.318678,Product
516.260855,Product
471.276143,Product
486.250791,Product
502.281735,Product
497.312977,Product
409.311642,Product
473.291487,Product
504.262118,Product
491.301869,Product
507.297703,Product
543.317607,Product
559.312745,Product
527.323371,Product
423.421534,Product
617.200424,Product
481.260081,Product
559.248396,Product
483.275994,Product
581.261897,Product
485.29175,Product
500.266107,Product
639.289089,Product
503.30263,Product
553.303173,Product
505.317407,Product
555.318792,Product
523.328621,Product
539.259006,Product
511.270925,Product
499.262932,Product
485.283459,Product
501.278706,Product
483.31271,Product
499.307528,Product
581.297797,Product
517.31827,Product
533.312805,Product
593.35597,Product
585.329572,Product
575.287778,Product
529.317886,Product
529.347566,Product
721.22931,Product
610.296106,Product
727.293488,Product
586.369073,Product
615.448672,Product
682.381148,Product
567.500008,Product
627.439594,Product
643.479953,Product
645.477404,Product
575.502919,Product
715.466285,Product
634.484221,Product
634.614211,Product
218.96525,Product
782.683945,Product
218.970722,Product
233.063272,Product
227.067442,Product
245.060093,Product
302.064972,Product
234.981654,Product
224.002426,Product
277.020986,Product
270.109874,Product
300.120179,Product
309.120768,Product
311.13673,Product
282.146252,Product
363.058185,Product
305.125705,Product
323.136397,Product
312.156852,Product
349.115913,Product
365.147234,Product
383.15742,Product
391.126718,Product
423.116439,Product
393.141928,Product
379.163135,Product
308.187048,Product
421.136978,Product
366.204366,Product
363.193324,Product
400.198442,Product
406.198975,Product
346.203102,Product
393.203481,Product
364.213313,Product
426.21442,Product
470.203685,Product
454.199309,Product
430.224444,Product
432.240007,Product
448.234988,Product
483.177926,Product
444.239807,Product
460.234757,Product
470.219326,Product
278.070797,Product
264.091267,Product
328.097596,Product
348.066747,Resistant
360.149124,Resistant
390.077253,Product
362.070675,Resistant
418.072291,Product
406.108623,Product
440.113842,Product
211.097775,Product
209.118493,Product
327.128847,Product
239.165268,Product
289.166044,Product
319.176743,Product
375.203005,Resistant
357.229113,Product
391.234072,Product
315.197087,Product
417.249936,Product
445.26064,Product
457.2605,Product
361.169291,Resistant
407.081164,Product
419.21155,Product
435.206072,Product
224.986539,Product
321.076676,Labile
346.071827,Labile
334.042798,Product
336.112594,Labile
367.160007,Product
427.147234,Product
370.198494,Product
466.129656,Labile
409.198427,Product
371.18684,Product
472.209951,Product
254.114852,Product
286.104866,Product
277.09452,Product
268.130599,Product
289.094316,Product
302.161218,Product
297.18225,Product
313.177243,Product
258.150251,Product
397.136755,Product
311.198125,Product
405.10601,Product
407.121412,Product
377.14718,Product
409.137267,Product
425.132342,Product
363.168368,Product
437.132571,Product
393.178352,Product
425.168122,Product
397.209734,Product
451.147696,Product
412.162078,Product
423.18926,Product
375.192728,Product
398.219047,Product
398.197592,Product
494.240097,Product
488.230008,Product
259.076178,Product
316.061254,Product
391.082328,Product
382.107126,Product
431.113725,Resistant
434.149907,Product
448.082195,Product
450.135147,Product
233.103314,Product
287.186861,Product
273.186213,Product
305.212355,Product
327.160848,Product
369.135024,Product
415.24965,Product
469.187873,Product
379.158847,Product
242.996999,Resistant
289.14317,Product
259.132663,Product
328.079024,Product
237.124839,Product
306.156133,Product
333.169102,Product
283.137643,Product
346.151342,Product
363.179893,Product
351.168071,Product
278.175961,Product
365.182178,Product
397.15367,Product
374.181069,Product
357.203612,Product
445.129391,Labile
387.102315,Product
419.157554,Product
420.214876,Product
369.171545,Product
406.224208,Product
441.156434,Product
532.219255,Product
507.388474,Labile
351.095087,Product
247.145342,Product
315.156799,Product
286.166296,Product
342.167955,Product
391.090185,Product
379.126545,Product
290.176315,Resistant
419.121477,Product
435.116761,Product
395.193993,Product
466.155396,Product
433.137239,Product
435.152899,Product
421.173333,Product
437.168626,Product
407.194281,Product
381.20332,Product
370.177783,Product
449.168148,Product
435.189369,Product
463.183958,Product
468.199392,Product
476.204853,Product
400.213438,Product
499.209668,Product
284.034937,Product
458.124164,Product
468.144925,Product
438.159726,Product
253.181241,Product
463.10953,Product
433.281107,Product
441.192717,Product
483.166948,Product
499.292097,Product
477.287037,Product
529.302539,Product
555.282266,Product
573.23543,Product
367.231539,Resistant
491.196334,Product
487.201793,Product
363.143422,Product
271.057361,Labile
313.013616,Labile
341.107984,Product
272.150618,Product
415.103821,Product
293.142804,Labile
252.160713,Product
308.096319,Labile
319.141493,Product
380.155476,Product
507.133988,Labile
379.175295,Labile
377.111115,Product
433.092446,Labile
272.165654,Product
324.087654,Labile
481.118473,Product
420.124384,Product
285.186265,Product
353.179629,Product
461.169087,Product
421.169041,Product
393.152814,Product
427.176986,Product
465.167466,Product
513.1892,Product
237.051974,Product
279.036941,Product
309.047614,Product
325.042351,Product
281.089611,Product
241.11946,Product
235.101119,Product
339.057962,Product
325.078589,Product
220.098037,Resistant
295.105192,Product
284.125468,Product
302.136137,Product
242.140062,Product
282.055806,Product
236.10434,Product
291.109956,Product
339.095298,Product
251.140543,Product
285.145922,Product
242.176221,Product
319.105122,Product
276.135626,Product
355.12651,Product
331.15159,Product
351.131343,Product
277.156101,Product
308.161863,Product
264.160834,Product
302.151143,Resistant
307.16658,Product
367.162595,Product
322.177908,Product
294.171389,Product
309.182261,Product
373.161402,Product
312.182007,Product
327.192929,Product
343.187962,Product
218.118911,Product
333.132629,Product
395.157916,Product
411.152844,Product
352.188422,Product
400.172983,Product
364.188238,Product
351.192808,Resistant
398.193799,Product
338.197778,Product
369.203933,Product
357.240051,Product
265.15599,Product
325.151859,Product
358.177569,Product
397.198439,Product
425.19273,Product
365.110925,Product
309.080484,Resistant
336.103084,Product
421.198195,Product
376.213657,Product
270.207911,Product
384.182478,Product
310.083751,Resistant
355.133547,Product
313.148501,Product
480.224762,Product
267.196858,Product
440.20852,Product
442.224032,Product
476.229817,Product
504.224708,Product
314.1515,Product
271.076237,Product
330.0765,Product
419.16808,Product
308.071342,Product
326.082019,Product
344.092307,Product
358.108171,Product
340.086195,Product
386.101629,Product
407.157954,Product
344.117573,Product
400.118593,Product
426.098653,Product
412.117509,Product
420.134147,Product
414.123512,Product
299.165711,Product
426.123336,Product
454.11802,Product
349.054919,Product
263.113738,Product
219.139373,Product
444.188003,Product
249.186044,Resistant
301.144959,Product
347.223219,Product
365.233799,Product
357.207612,Product
447.206345,Product
413.254855,Product
415.270522,Product
413.160941,Product
387.218439,Product
413.19737,Product
485.276602,Product
503.28755,Product
390.229077,Product
523.291911,Product
499.271107,Product
501.286991,Product
281.106726,Resistant
371.223509,Product
403.249769,Product
364.358944,Product
357.174695,Resistant
423.169838,Resistant
471.297238,Product
421.190411,Product
530.203814,Product
520.256292,Product
495.297274,Product
457.296908,Product
541.303202,Product
483.206186,Product
515.302305,Product
305.138286,Product
335.148935,Resistant
297.047689,Product
268.056798,Product
220.06154,Labile
337.152167,Product
393.10568,Product
381.142114,Product
382.130388,Product
397.140993,Product
492.257212,Product
439.151872,Product
422.172837,Product
443.183014,Product
445.19877,Product
468.130478,Labile
475.209596,Product
464.230251,Product
490.209329,Product
524.21475,Product
492.224533,Labile
490.245746,Product
388.08212,Labile
350.082033,Product
420.076605,Labile
414.141485,Product
279.196792,Product
313.143944,Product
355.155402,Resistant
225.05946,Product
261.116844,Labile
292.032092,Labile
280.039911,Product
221.093345,Product
345.059658,Product
361.091246,Product
256.155795,Product
375.10671,Product
402.031725,Labile
258.124962,Product
245.129844,Product
260.140755,Product
312.091598,Product
317.079902,Product
378.104261,Product
316.122631,Product
380.102777,Labile
289.148219,Product
432.981868,Product
273.032911,Product
289.02805,Product
383.121474,Product
321.157409,Product
333.111373,Product
362.111213,Product
365.145706,Product
252.103191,Product
303.070038,Product
256.134456,Product
403.13532,Product
291.171551,Product
521.149874,Product
317.150954,Product
447.108374,Labile
431.130138,Product
406.137508,Product
359.219309,Product
476.087111,Labile
398.128127,Product
299.259631,Product
449.132277,Product
485.169353,Product
455.149817,Labile
509.149769,Labile
525.144693,Labile
367.16653,Product
395.160939,Product
446.128697,Product
470.146399,Labile
616.117247,Product
481.162381,Product
423.182009,Product
489.224473,Product
421.278351,Labile
423.294324,Labile
489.307966,Product
437.30992,Labile
513.177336,Labile
515.324166,Product
521.313401,Product
579.282212,Product
261.007619,Labile
238.083376,Product
335.100163,Product
377.074107,Product
395.121471,Product
405.150598,Product
346.178005,Product
333.182502,Product
360.239884,Product
376.188297,Product
340.203537,Product
405.20359,Product
442.208827,Product
464.204466,Product
460.209502,Product
454.187785,Product
502.220376,Product
275.070953,Product
319.05995,Product
296.071365,Product
319.097103,Product
320.117647,Product
442.129692,Product
419.12817,Resistant
225.034177,Product
243.044577,Product
305.160727,Resistant
231.139115,Resistant
233.154872,Product
369.228777,Resistant
385.201204,Product
551.197414,Resistant
457.281659,Product
557.261033,Product
489.286631,Product
283.086228,Product
349.169283,Resistant
493.175663,Resistant
260.077897,Resistant
238.035943,Labile
252.099225,Product
336.120787,Product
359.161649,Product
368.162218,Product
447.21467,Product
455.182339,Product
503.204688,Product
320.027329,Labile
322.060819,Labile
324.029994,Product
264.070024,Product
362.045451,Product
403.082481,Labile
429.13401,Labile
436.107823,Product
437.139303,Product
468.224652,Product
261.186345,Product
447.260762,Product
401.128261,Product
329.158685,Resistant
465.179937,Labile
451.325808,Labile
365.122609,Product
347.148586,Product
284.071322,Labile
297.077206,Product
497.219014,Product
527.266368,Product
293.016199,Product
309.011946,Product
223.108981,Resistant
307.031908,Product
323.027638,Product
321.047714,Product
337.042882,Product
311.100034,Product
349.042743,Product
304.057944,Product
351.058131,Product
307.105184,Product
298.141105,Product
269.150634,Resistant
379.053457,Product
321.120906,Product
337.115853,Product
263.140111,Resistant
339.131333,Product
328.151894,Resistant
393.068745,Product
239.139734,Product
335.13612,Product
367.126423,Product
353.147361,Product
369.142384,Product
295.166532,Product
282.171583,Resistant
360.178476,Product
336.156999,Product
338.172678,Product
354.167535,Product
340.188105,Product
328.176944,Product
360.166932,Product
332.162311,Resistant
364.151975,Product
350.172601,Product
321.182494,Product
337.177256,Product
384.178266,Product
339.19301,Product
342.193031,Product
344.161851,Resistant
354.192749,Resistant
401.193549,Product
280.264843,Product
395.131604,Product
223.170454,Resistant
384.203224,Resistant
463.147706,Product
388.188569,Resistant
441.188531,Product
440.204389,Product
382.224456,Product
432.17836,Product
356.187246,Product
437.193612,Product
358.162432,Product
422.219259,Resistant
438.214131,Product
336.326374,Product
441.167815,Product
442.199022,Resistant
418.224611,Product
452.22965,Product
489.188688,Product
428.208605,Resistant
485.19399,Product
458.218521,Resistant
300.029839,Product
289.086369,Resistant
305.08158,Product
294.055427,Product
310.050548,Product
250.054556,Resistant
312.066559,Product
336.07633,Resistant
290.106835,Resistant
300.091195,Product
347.092308,Resistant
316.04033,Product
372.08742,Resistant
303.081041,Product
352.097873,Product
370.107493,Product
350.07083,Product
396.087787,Product
287.122379,Product
358.132879,Resistant
376.143966,Product
342.229164,Product
297.244135,Product
380.081407,Product
299.122355,Product
382.097163,Resistant
354.098957,Product
388.14414,Resistant
392.081656,Product
428.138848,Product
499.19801,Resistant
351.07047,Product
470.149413,Product
255.008387,Resistant
209.154877,Product
465.163675,Product
303.18156,Resistant
241.123669,Product
381.176796,Product
308.296287,Product
299.129123,Product
327.218412,Resistant
343.21259,Product
341.1399,Product
353.233788,Product
434.193604,Product
377.234065,Product
395.244516,Product
431.265284,Product
337.311633,Product
389.233946,Product
421.260293,Product
433.259834,Product
451.270526,Product
517.265723,Product
497.276224,Resistant
459.276004,Product
541.266632,Resistant
493.28127,Product
511.29194,Product
469.260717,Product
567.245985,Resistant
539.286773,Product
497.255066,Product
515.265598,Product
535.291992,Product
233.085521,Resistant
249.116758,Resistant
353.343124,Product
369.086584,Resistant
275.13268,Resistant
341.106813,Product
417.211191,Resistant
466.199406,Product
391.180161,Product
417.265227,Product
435.076477,Product
411.384773,Product
227.00215,Resistant
275.091395,Resistant
349.127457,Resistant
280.057763,Labile
244.119284,Product
235.109112,Product
314.136115,Product
329.11336,Product
427.187925,Product
426.193121,Product
491.203942,Product
500.204866,Product
303.029343,Labile
348.022242,Labile
347.055643,Labile
270.080837,Product
350.055574,Resistant
372.112764,Product
352.122604,Resistant
394.097018,Product
215.10793,Resistant
551.214806,Labile
487.271301,Resistant
527.22973,Resistant
393.159192,Product
367.158503,Product
421.096738,Product
383.190347,Resistant
233.056931,Labile
262.08373,Resistant
380.120435,Product
346.06864,Product
349.152204,Product
315.135492,Product
324.135532,Product
302.17635,Product
416.183494,Product
507.199761,Resistant
506.240652,Product
304.039961,Product
262.054559,Labile
390.050814,Labile
330.138036,Labile
436.092254,Labile
442.154934,Product
436.143938,Resistant
448.144041,Product
274.05057,Product
261.055312,Product
335.062979,Labile
271.133638,Product
299.202009,Product
383.150347,Product
459.260926,Product
567.282243,Product
549.307613,Product
527.448218,Product
355.070593,Labile
431.121782,Product
323.168993,Product
339.163537,Product
311.148402,Labile
377.143327,Product
379.137093,Product
451.180053,Product
261.033057,Product
524.168907,Product
346.024345,Labile
575.250998,Resistant
247.101094,Resistant
445.137802,Product
473.169267,Product
381.247121,Labile
515.160523,Labile
395.263131,Labile
259.096691,Labile
222.040902,Labile
255.080974,Labile
347.075495,Product
248.002357,Labile
296.006008,Product
314.01632,Labile
363.050458,Labile
298.086764,Labile
335.112553,Labile
257.150798,Product
324.000897,Product
321.084699,Product
373.090966,Product
367.006542,Labile
358.042779,Product
405.061012,Labile
353.11082,Product
281.084868,Labile
363.14188,Product
349.164413,Product
388.071285,Labile
422.076885,Labile
310.112164,Product
375.141362,Product
335.126629,Product
369.158282,Product
299.102992,Product
364.115524,Labile
434.978832,Labile
363.055038,Product
441.079531,Labile
462.089108,Labile
349.122525,Labile
325.147957,Labile
307.044355,Product
308.140651,Labile
326.151394,Labile
405.142411,Product
475.103453,Labile
462.125904,Labile
304.192377,Product
529.135679,Labile
277.217668,Product
339.229462,Product
295.228397,Product
396.084435,Labile
418.108882,Product
340.167168,Product
343.166667,Product
462.126876,Product
469.1913,Product
396.073073,Labile
369.098579,Labile
355.166592,Product
343.13794,Product
409.133121,Product
372.193322,Product
492.154371,Labile
497.169252,Labile
429.113116,Product
355.138175,Product
422.146568,Product
313.217811,Product
479.19602,Labile
325.311594,Product
392.162454,Product
396.145839,Labile
491.179306,Product
517.139201,Labile
519.15557,Labile
427.140526,Product
473.140144,Labile
493.117527,Product
424.188106,Product
492.134343,Labile
411.193157,Product
538.168338,Labile
425.258376,Product
505.166323,Labile
493.154741,Product
430.188047,Product
473.276206,Product
480.131094,Labile
469.151471,Product
452.172835,Product
467.183193,Product
482.194103,Product
552.155147,Labile
478.208562,Product
482.240407,Product
486.178246,Product
492.224713,Product
492.261677,Product
525.189434,Labile
490.279654,Product
565.230574,Product
463.325795,Labile
577.146374,Labile
597.255425,Product
620.235188,Labile
531.297671,Product
567.318882,Product
577.302587,Product
618.322416,Labile
229.95876,Labile
276.001052,Labile
430.199276,Product
364.097712,Product
464.112583,Product
474.144867,Resistant
277.129467,Product
235.17056,Product
271.227868,Resistant
543.245943,Product
527.287389,Product
543.282562,Product
519.297389,Resistant
543.260946,Product
563.286474,Product
255.069781,Resistant
441.196206,Product
319.117067,Product
234.088501,Product
414.116435,Labile
289.155928,Product
410.121676,Labile
384.120702,Resistant
312.160823,Product
397.104656,Product
412.18843,Resistant
454.209037,Product
450.168029,Product
452.183448,Product
484.162655,Labile
340.09749,Product
444.108864,Labile
408.112555,Labile
454.128079,Labile
460.165456,Resistant
478.154644,Labile
262.039315,Labile
319.013246,Labile
263.074399,Resistant
287.132483,Labile
323.132577,Product
381.174222,Product
421.226993,Product
323.148351,Product
505.175501,Product
351.179183,Resistant
499.201837,Product
325.091095,Product
351.143787,Product
249.075756,Labile
262.047354,Labile
290.151145,Labile
404.155033,Product
414.084171,Labile
384.156964,Product
340.155519,Labile
382.177956,Product
414.167754,Product
510.199287,Labile
290.01648,Labile
306.011284,Labile
373.093208,Labile
331.060951,Product
350.038119,Labile
280.065145,Labile
344.02732,Labile
432.061303,Labile
370.132997,Resistant
396.112739,Product
475.118286,Labile
289.056682,Labile
373.093253,Product
411.09629,Labile
381.10173,Product
487.148879,Product
335.07503,Product
469.118359,Labile
409.278424,Labile
258.992024,Labile
367.138317,Product
251.049723,Labile
330.037103,Labile
398.084298,Labile
376.079278,Product
432.043891,Labile
337.184788,Labile
445.107999,Product
395.150645,Product
536.152096,Labile
522.173741,Labile
508.136907,Labile
441.229187,Product
239.067397,Resistant
268.094134,Product
231.077678,Resistant
310.068526,Product
218.082241,Resistant
250.119937,Resistant
266.114937,Product
314.099592,Product
258.134902,Product
276.145694,Product
230.082709,Product
325.115841,Product
331.11515,Resistant
270.052431,Resistant
302.078478,Product
336.084471,Resistant
232.134098,Product
294.146219,Product
281.150904,Resistant
268.154683,Resistant
296.067801,Product
306.146032,Product
324.156623,Resistant
311.161698,Resistant
298.166107,Product
366.131384,Product
356.089218,Resistant
328.130651,Product
298.15681,Resistant
319.166752,Product
334.177594,Product
300.160856,Product
349.177568,Product
320.186997,Product
382.199178,Product
370.187806,Resistant
314.176435,Product
410.146319,Product
361.177068,Product
379.188161,Product
430.172819,Resistant
350.197769,Product
342.171767,Product
373.176882,Product
420.178875,Product
344.1869,Product
438.188122,Product
410.181754,Resistant
396.203597,Resistant
428.193116,Resistant
417.167151,Product
400.18833,Product
439.115626,Resistant
415.187894,Product
462.189007,Resistant
386.197751,Product
433.198545,Product
388.213225,Resistant
425.171792,Resistant
482.204356,Product
434.218841,Product
466.208966,Product
473.193349,Product
446.218491,Product
462.214509,Resistant
470.182571,Resistant
474.213994,Resistant
508.219502,Product
484.198825,Product
518.204558,Product
486.214054,Product
292.050119,Resistant
297.018914,Product
320.045137,Resistant
258.080749,Product
345.040511,Resistant
306.101901,Resistant
290.024361,Resistant
322.050768,Product
358.071591,Product
297.091732,Resistant
356.091124,Product
402.097602,Product
294.099901,Resistant
400.071226,Resistant
392.092904,Product
307.08048,Product
394.107303,Product
386.128003,Resistant
390.065782,Resistant
411.123377,Product
403.097776,Resistant
422.091922,Product
437.101468,Product
436.119097,Resistant
424.107814,Product
453.134263,Product
394.105113,Product
466.118015,Resistant
209.082117,Product
247.11884,Resistant
261.134603,Resistant
217.123558,Resistant
221.154783,Resistant
269.175996,Resistant
311.295754,Resistant
361.187022,Resistant
291.196776,Resistant
327.124378,Product
